"keggcom","disease","text"
"https://www.kegg.jp/entry/C00016","http://www.ihtsdo.org/SCT_109841003","Transcriptional regulation of the albumin gene depends on the removal of histone methylation marks by the FAD-dependent monoamine oxidase lysine-specific demethylase 1 in HepG2 human hepatocarcinoma cells"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_129453003","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_246199000","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_260372006","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_154722002","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_154730001","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_190595009","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_190608007","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_190678008","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_238106006","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_248325000","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_2492009","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_267409003","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_267495004","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_302868002","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_47563007","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_65404009","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_70241007","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_276804009","Vitamin D3 and beta-carotene deficiency is associated with risk of esophageal squamous cell carcinoma - results of a case-control study in China"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_235956004","Leucine supplementation had effects that were intermediate between HP and AP with regard to body composition, liver TG content, insulin sensitivity, REE and feed energy efficiency, and similar effects as HP on SM protein synthesis."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_68072000","Leucine supplementation had effects that were intermediate between HP and AP with regard to body composition, liver TG content, insulin sensitivity, REE and feed energy efficiency, and similar effects as HP on SM protein synthesis."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_62047007","Leucine supplementation had effects that were intermediate between HP and AP with regard to body composition, liver TG content, insulin sensitivity, REE and feed energy efficiency, and similar effects as HP on SM protein synthesis."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_277163006","Leucine supplementation had effects that were intermediate between HP and AP with regard to body composition, liver TG content, insulin sensitivity, REE and feed energy efficiency, and similar effects as HP on SM protein synthesis."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_10200004","Leucine supplementation had effects that were intermediate between HP and AP with regard to body composition, liver TG content, insulin sensitivity, REE and feed energy efficiency, and similar effects as HP on SM protein synthesis."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_155807008","Leucine supplementation had effects that were intermediate between HP and AP with regard to body composition, liver TG content, insulin sensitivity, REE and feed energy efficiency, and similar effects as HP on SM protein synthesis."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_155817003","Leucine supplementation had effects that were intermediate between HP and AP with regard to body composition, liver TG content, insulin sensitivity, REE and feed energy efficiency, and similar effects as HP on SM protein synthesis."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_155822003","Leucine supplementation had effects that were intermediate between HP and AP with regard to body composition, liver TG content, insulin sensitivity, REE and feed energy efficiency, and similar effects as HP on SM protein synthesis."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_197375001","Leucine supplementation had effects that were intermediate between HP and AP with regard to body composition, liver TG content, insulin sensitivity, REE and feed energy efficiency, and similar effects as HP on SM protein synthesis."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_197551000","Leucine supplementation had effects that were intermediate between HP and AP with regard to body composition, liver TG content, insulin sensitivity, REE and feed energy efficiency, and similar effects as HP on SM protein synthesis."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_235856003","Leucine supplementation had effects that were intermediate between HP and AP with regard to body composition, liver TG content, insulin sensitivity, REE and feed energy efficiency, and similar effects as HP on SM protein synthesis."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_266535008","Leucine supplementation had effects that were intermediate between HP and AP with regard to body composition, liver TG content, insulin sensitivity, REE and feed energy efficiency, and similar effects as HP on SM protein synthesis."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_62857009","Leucine supplementation had effects that were intermediate between HP and AP with regard to body composition, liver TG content, insulin sensitivity, REE and feed energy efficiency, and similar effects as HP on SM protein synthesis."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_412238008","Leucine supplementation had effects that were intermediate between HP and AP with regard to body composition, liver TG content, insulin sensitivity, REE and feed energy efficiency, and similar effects as HP on SM protein synthesis."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_88566002","Leucine supplementation had effects that were intermediate between HP and AP with regard to body composition, liver TG content, insulin sensitivity, REE and feed energy efficiency, and similar effects as HP on SM protein synthesis."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_147016002","Homocysteine and serotonin: association with postpartum depression"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_154889000","Homocysteine and serotonin: association with postpartum depression"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_191740008","Homocysteine and serotonin: association with postpartum depression"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_192475007","Homocysteine and serotonin: association with postpartum depression"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_268753005","Homocysteine and serotonin: association with postpartum depression"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_58703003","Homocysteine and serotonin: association with postpartum depression"
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_253098009","Folic acid (isolated or in combination with other vitamins and minerals) reduces the total risk for neural tube defects by 72%."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_312514006","Pectin slightly decreased iron uptake (p = NS)."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_34638006","Pectin slightly decreased iron uptake (p = NS)."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_54336006","Pectin slightly decreased iron uptake (p = NS)."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_205555008","Pectin slightly decreased iron uptake (p = NS)."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_239058007","Pectin slightly decreased iron uptake (p = NS)."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_254127001","Pectin slightly decreased iron uptake (p = NS)."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_258699004","Pectin slightly decreased iron uptake (p = NS)."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_359766000","Pectin slightly decreased iron uptake (p = NS)."
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_154634001","Background: Vitamin D3 and its analogues have recently been shown to enhance the anti-tumour effects of 5- Fluorouracil (5-FU) both in vitro and in xenograft mouse model of colon cancer."
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_154645003","Background: Vitamin D3 and its analogues have recently been shown to enhance the anti-tumour effects of 5- Fluorouracil (5-FU) both in vitro and in xenograft mouse model of colon cancer."
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_154646002","Background: Vitamin D3 and its analogues have recently been shown to enhance the anti-tumour effects of 5- Fluorouracil (5-FU) both in vitro and in xenograft mouse model of colon cancer."
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_190230000","Background: Vitamin D3 and its analogues have recently been shown to enhance the anti-tumour effects of 5- Fluorouracil (5-FU) both in vitro and in xenograft mouse model of colon cancer."
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_187597000","Background: Vitamin D3 and its analogues have recently been shown to enhance the anti-tumour effects of 5- Fluorouracil (5-FU) both in vitro and in xenograft mouse model of colon cancer."
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_108369006","Background: Vitamin D3 and its analogues have recently been shown to enhance the anti-tumour effects of 5- Fluorouracil (5-FU) both in vitro and in xenograft mouse model of colon cancer."
